Apr_AC1,Post_AC1,FD1,FD2,AI1,Apr_AC2,Post_AC2,POLO,STATUS
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0.8,NOVA_SERRANA,Reprov
0,0,0,0,0,0,0.8,NOVA_SERRANA,Reprov
1,0.7,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0.8,NOVA_SERRANA,Reprov
1,0.7,0.6,0.4,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.8,0.4,0.6,0,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
0.714286,0,0.6,0.6,0.777778,0.625,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0,0.944444,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,0.916667,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,0.944444,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0,0.944444,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,0,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,0.777778,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,0.777778,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,1,0.875,0.8,URUCUIA,Aprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
1,0.8,0.6,0,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.6,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0,0,0,0,0.875,0.8,URUCUIA,Reprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
1,0.8,0.6,0.4,0.805556,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,URUCUIA,Aprov
0,0,0.6,0.6,0.805556,0,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,0.805556,0.875,0.8,URUCUIA,Aprov
1,0,0,0,0,0.875,0.8,URUCUIA,Reprov
1,0.8,0.4,0,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,0.944444,0.875,0.8,URUCUIA,Aprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
1,0,0.6,0.6,0.983333,0.875,0.8,URUCUIA,Aprov
1,0,0.4,0,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,0.944444,0.875,0.8,URUCUIA,Aprov
1,0,0.6,0.4,0.777778,0.875,0.8,URUCUIA,Reprov
1,0.8,0.6,0.4,0.833333,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.8,0,0,0,0.875,0.8,URUCUIA,Reprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
1,0.8,0.6,0.4,0.944444,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0,1,0.875,0.8,URUCUIA,Reprov
1,0.8,0.4,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.4,0.4,0.777778,0.875,0.8,URUCUIA,Aprov
0,0,0,0,0,0,0.8,URUCUIA,Reprov
1,0.8,0.4,0.4,0.972222,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0,0.972222,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0,0.805556,0.875,0.8,URUCUIA,Aprov
1,0.8,0,0.4,1,0.875,0.8,URUCUIA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0,0.944444,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.4,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.2,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0.8,VARZEA_DA_PALMA,Reprov
1,0.8,0.2,0,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.2,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.4,0.944444,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.2,0.777778,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.2,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0.8,VARZEA_DA_PALMA,Reprov
1,0.8,0.6,0.2,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.2,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,0.944444,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.2,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0,0.2,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.2,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0.2,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0,0.944444,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.2,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0.8,VARZEA_DA_PALMA,Reprov
1,0.8,0.4,0.2,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.833333,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.4,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.2,0,0.777778,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.4,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Reprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0,1,0.625,1,BURITIS,Reprov
0,0,0.6,0,0,0.625,1,BURITIS,Reprov
0,0.9,0.6,0.6,0.666667,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,0.222222,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,0,0.625,1,BURITIS,Reprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0,1,BURITIS,Aprov
0.714286,1,0,0.6,0,0.625,1,BURITIS,Reprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0,0,0.6,0.6,1,0.625,1,BURITIS,Reprov
0.714286,0,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.428571,0,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0,0,0.6,0.6,1,0.625,1,BURITIS,Reprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.6,0.6,1,0.625,1,BURITIS,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.2,0.4,0,0.625,1,MONTE_AZUL,Reprov
0.714286,1,0.4,0.4,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,1,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,1,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,1,0.625,1,MONTE_AZUL,Aprov
0,0,0.6,0.4,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.4,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,1,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,1,0.625,1,MONTE_AZUL,Aprov
0.714286,0,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,1,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0,0.4,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.777778,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.4,0,0.625,1,MONTE_AZUL,Reprov
0.714286,1,0.2,0.4,0,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.6,0.4,0.888889,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,1,0.625,1,MONTE_AZUL,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,MONTE_AZUL,Aprov
0,1,0.4,0.6,1,0.625,1,NOVA_SERRANA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.2,0.4,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0,1,0.6,0.6,1,0,1,NOVA_SERRANA,Reprov
0.714286,1,0,0,0,0.625,1,NOVA_SERRANA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0,1,NOVA_SERRANA,Reprov
0.714286,1,0.6,0.6,0,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0,0.6,1,0,0,NOVA_SERRANA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,0.777778,0.5,0,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.4,0.4,1,0.625,1,NOVA_SERRANA,Aprov
0,0,0.6,0.6,0.888889,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,NOVA_SERRANA,Aprov
0.571429,1,0.6,0.6,0.888889,0.5,1,NOVA_SERRANA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.944444,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.4,0.972222,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.944444,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.944444,0,0,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0,0,URUCUIA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.944444,0.625,1,URUCUIA,Reprov
0,0,0,0,0,0,0,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0,0,URUCUIA,Reprov
0.714286,1,0.4,0.4,0.972222,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0,0,0,0,0,0,0,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.6,1,0,0,URUCUIA,Aprov
0.714286,1,0.6,0.4,0.972222,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0,0,URUCUIA,Reprov
0.714286,1,0.4,0.4,0.972222,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0,0,0,0,0,0,0,URUCUIA,Aprov
0,0,0,0,0,0,0,URUCUIA,Aprov
0.714286,1,0,0,0,0,0,URUCUIA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.944444,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.4,0.944444,0,0,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0,0,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.972222,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.944444,0.625,1,URUCUIA,Aprov
0,1,0,0,0,0,0,URUCUIA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.972222,0.625,1,URUCUIA,Aprov
0.714286,1,0.4,0.4,0.972222,0.625,1,URUCUIA,Aprov
0,0,0,0,0,0,0,URUCUIA,Reprov
0.714286,1,0.4,0.4,0.944444,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,URUCUIA,Aprov
0.714286,1,0.6,0.6,1,0,0,URUCUIA,Reprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0,0.4,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.4,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,1,0.2,0.4,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.2,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.6,0.888889,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0,0,0,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.2,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.4,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.2,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0.888889,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.2,0,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.4,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0.4,0.4,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0,0,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,0,0.4,0,0.944444,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.2,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.2,0.2,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.6,0.6,1,0.625,1,VARZEA_DA_PALMA,Aprov
0.714286,1,0.4,0.4,1,0.625,1,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0,BURITIS,Aprov
1,0.8,0.6,0.2,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.2,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0,0,0,0.875,0.8,BURITIS,Reprov
0,0,0,0,1,0.875,0.8,BURITIS,Reprov
0,0,0.6,0.6,0,0.875,0,BURITIS,Reprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,0,0.875,0,BURITIS,Reprov
1,0.8,0.6,0.6,1,0.875,0,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,0,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,BURITIS,Aprov
